Date,year,month,day,SPX,MSFT,ret_spx,ret_msft
9/8/2014,2014,9,8,2001.540039,41.891441,-0.003073114,0.012197613
9/9/2014,2014,9,9,1988.439941,42.152874,-0.006545009,0.006240726
9/10/2014,2014,9,10,1995.689941,42.224979,0.003646074,0.00171056
9/11/2014,2014,9,11,1997.449951,42.369221,0.000881906,0.003416035
9/12/2014,2014,9,12,1985.540039,42.098778,-0.005962558,-0.006383006
9/15/2014,2014,9,15,1984.130005,41.684109,-0.000710151,-0.009849906
9/16/2014,2014,9,16,1998.97998,42.152874,0.007484376,0.011245652
9/17/2014,2014,9,17,2001.569946,41.936523,0.001295644,-0.005132533
9/18/2014,2014,9,18,2011.359985,42.080761,0.00489118,0.003439436
9/19/2014,2014,9,19,2010.400024,42.83799,-0.00047727,0.01799466
9/22/2014,2014,9,22,1994.290039,42.423309,-0.008013323,-0.009680216
9/23/2014,2014,9,23,1982.77002,41.97258,-0.005776501,-0.01062456
9/24/2014,2014,9,24,1998.300049,42.441345,0.007832491,0.011168363
9/25/2014,2014,9,25,1965.98999,41.503811,-0.016168773,-0.02209011
9/26/2014,2014,9,26,1982.849976,41.837353,0.008575825,0.008036419
9/29/2014,2014,9,29,1977.800049,41.864391,-0.002546802,0.000646265
9/30/2014,2014,9,30,1972.290039,41.792278,-0.002785929,-0.001722538
10/1/2014,2014,10,1,1946.160034,41.377613,-0.013248561,-0.009922048
10/2/2014,2014,10,2,1946.170044,41.251396,5.14346E-06,-0.003050369
10/3/2014,2014,10,3,1967.900024,41.548889,0.011165509,0.007211707
10/6/2014,2014,10,6,1964.819946,41.548889,-0.00156516,0
10/7/2014,2014,10,7,1935.099976,41.044056,-0.015126053,-0.012150337
10/8/2014,2014,10,8,1968.890015,42.170902,0.01746165,0.027454548
10/9/2014,2014,10,9,1928.209961,41.332531,-0.020661415,-0.019880319
10/10/2014,2014,10,10,1906.130005,39.691845,-0.011451012,-0.039694787
10/13/2014,2014,10,13,1874.73999,39.349293,-0.01646793,-0.008630287
10/14/2014,2014,10,14,1877.699951,39.42141,0.001578865,0.001832739
10/15/2014,2014,10,15,1862.48999,38.961666,-0.008100315,-0.011662292
10/16/2014,2014,10,16,1862.76001,38.528957,0.000144978,-0.011106019
10/17/2014,2014,10,17,1886.76001,39.331261,0.012884107,0.020823403
10/20/2014,2014,10,20,1904.01001,39.736931,0.009142657,0.010314187
10/21/2014,2014,10,21,1941.280029,40.458096,0.019574487,0.018148483
10/22/2014,2014,10,22,1927.109985,40.00737,-0.00729933,-0.011140564
10/23/2014,2014,10,23,1950.819946,40.584309,0.012303377,0.014420818
10/24/2014,2014,10,24,1964.579956,41.584953,0.00705345,0.024655933
10/27/2014,2014,10,27,1961.630005,41.386623,-0.001501568,-0.004769273
10/28/2014,2014,10,28,1985.050049,41.909466,0.011939073,0.01263314
10/29/2014,2014,10,29,1982.300049,42.026661,-0.001385355,0.002796385
10/30/2014,2014,10,30,1994.650024,41.512829,0.006230124,-0.012226334
10/31/2014,2014,10,31,2018.050049,42.324146,0.011731394,0.019543766
11/3/2014,2014,11,3,2017.810059,42.765865,-0.000118922,0.010436572
11/4/2014,2014,11,4,2012.099976,42.883072,-0.002829842,0.002740667
11/5/2014,2014,11,5,2023.569946,43.144485,0.005700497,0.006095949
11/6/2014,2014,11,6,2031.209961,43.90173,0.003775513,0.017551374
11/7/2014,2014,11,7,2031.920044,43.883701,0.000349586,-0.000410667
11/10/2014,2014,11,10,2038.26001,44.073002,0.003120185,0.004313697
11/11/2014,2014,11,11,2039.680054,44.054977,0.000696694,-0.000408981
11/12/2014,2014,11,12,2038.25,43.973846,-0.000701117,-0.001841585
11/13/2014,2014,11,13,2039.329956,44.722069,0.000529845,0.017015182
11/14/2014,2014,11,14,2039.819946,44.695026,0.00024027,-0.00060469
11/17/2014,2014,11,17,2041.319946,44.586849,0.000735359,-0.002420336
11/18/2014,2014,11,18,2051.800049,44.214912,0.005133984,-0.008341854
11/19/2014,2014,11,19,2048.719971,43.743187,-0.001501159,-0.010668912
11/20/2014,2014,11,20,2052.75,44.178627,0.001967096,0.009954464
11/21/2014,2014,11,21,2063.5,43.525475,0.005236877,-0.014784344
11/24/2014,2014,11,24,2069.409912,43.171677,0.002864023,-0.008128527
11/25/2014,2014,11,25,2067.030029,43.062813,-0.00115003,-0.002521653
11/26/2014,2014,11,26,2072.830078,43.316818,0.002805982,0.005898477
11/28/2014,2014,11,28,2067.560059,43.371258,-0.002542427,0.001256787
12/1/2014,2014,12,1,2053.439941,44.106049,-0.006829363,0.016941888
12/2/2014,2014,12,2,2066.550049,43.960907,0.006384461,-0.00329075
12/3/2014,2014,12,3,2074.330078,43.616184,0.003764743,-0.007841581
12/4/2014,2014,12,4,2071.919922,44.305626,-0.001161896,0.015807022
12/5/2014,2014,12,5,2075.370117,43.924622,0.001665216,-0.00859945
12/8/2014,2014,12,8,2060.310059,43.271461,-0.007256565,-0.014870043
12/9/2014,2014,12,9,2059.820068,43.171677,-0.000237824,-0.002306
12/10/2014,2014,12,10,2026.140015,42.545731,-0.016350968,-0.014498997
12/11/2014,2014,12,11,2035.329956,42.790676,0.004535689,0.005757217
12/12/2014,2014,12,12,2002.329956,42.591095,-0.016213587,-0.004664124
12/15/2014,2014,12,15,1989.630005,42.33709,-0.006342587,-0.005963805
12/16/2014,2014,12,16,1972.73999,40.967281,-0.008489023,-0.032354822
12/17/2014,2014,12,17,2012.890015,41.493439,0.020352416,0.012843371
12/18/2014,2014,12,18,2061.22998,43.108177,0.024015204,0.038915502
12/19/2014,2014,12,19,2070.649902,43.23518,0.004570049,0.002946146
12/22/2014,2014,12,22,2078.540039,43.525475,0.003810464,0.006714324
12/23/2014,2014,12,23,2082.169922,43.951839,0.001746362,0.009795735
12/24/2014,2014,12,24,2081.879883,43.67062,-0.000139297,-0.006398344
12/26/2014,2014,12,26,2088.77002,43.434746,0.003309575,-0.005401206
12/29/2014,2014,12,29,2090.570068,43.044674,0.000861774,-0.008980644
12/30/2014,2014,12,30,2080.350098,42.654591,-0.004888604,-0.009062283
12/31/2014,2014,12,31,2058.899902,42.13752,-0.010310859,-0.012122282
1/2/2015,2015,1,2,2058.199951,42.418739,-0.000339964,0.006673838
1/5/2015,2015,1,5,2020.579956,42.02866,-0.018278105,-0.009195912
1/6/2015,2015,1,6,2002.609985,41.411785,-0.008893472,-0.014677484
1/7/2015,2015,1,7,2025.900024,41.937946,0.011629843,0.012705586
1/8/2015,2015,1,8,2062.139893,43.171677,0.017888281,0.029418012
1/9/2015,2015,1,9,2044.810059,42.808815,-0.008403811,-0.008405094
1/12/2015,2015,1,12,2028.26001,42.273586,-0.008093685,-0.012502775
1/13/2015,2015,1,13,2023.030029,42.05587,-0.002578555,-0.005150166
1/14/2015,2015,1,14,2011.27002,41.693005,-0.005813067,-0.008628165
1/15/2015,2015,1,15,1992.670044,41.257576,-0.009247876,-0.010443694
1/16/2015,2015,1,16,2019.420044,41.947018,0.013424199,0.016710676
1/20/2015,2015,1,20,2022.550049,42.083084,0.001549952,0.003243759
1/21/2015,2015,1,21,2032.119995,41.656715,0.004731624,-0.010131601
1/22/2015,2015,1,22,2063.149902,42.754383,0.015269722,0.026350326
1/23/2015,2015,1,23,2051.820068,42.799744,-0.005491522,0.001060967
1/26/2015,2015,1,26,2057.090088,42.645527,0.002568461,-0.003603222
1/27/2015,2015,1,27,2029.550049,38.699383,-0.013387862,-0.092533597
1/28/2015,2015,1,28,2002.160034,37.36586,-0.01349561,-0.034458508
1/29/2015,2015,1,29,2021.25,38.10973,0.009534685,0.019907745
1/30/2015,2015,1,30,1994.98999,36.649212,-0.012991965,-0.038324019
2/2/2015,2015,2,2,2020.849976,37.447506,0.012962464,0.021782024
2/3/2015,2015,2,3,2050.030029,37.737797,0.014439495,0.007751945
2/4/2015,2015,2,4,2041.51001,37.955521,-0.004156046,0.005769388
2/5/2015,2015,2,5,2062.52002,38.508881,0.010291407,0.01457917
2/6/2015,2015,2,6,2055.469971,38.472599,-0.003418172,-0.000942172
2/9/2015,2015,2,9,2046.73999,38.427227,-0.004247195,-0.001179333
2/10/2015,2015,2,10,2068.590088,38.644958,0.010675561,0.005666061
2/11/2015,2015,2,11,2068.530029,38.445389,-2.90338E-05,-0.005164167
2/12/2015,2015,2,12,2088.47998,39.089466,0.009644506,0.016753036
2/13/2015,2015,2,13,2096.98999,39.797047,0.004074739,0.018101578
2/17/2015,2015,2,17,2100.340088,39.815327,0.001597575,0.000459331
2/18/2015,2015,2,18,2099.679932,39.769634,-0.000314309,-0.001147623
2/19/2015,2015,2,19,2097.449951,39.742237,-0.001062058,-0.000688892
2/20/2015,2015,2,20,2110.300049,40.071136,0.006126534,0.008275805
2/23/2015,2015,2,23,2109.659912,40.336079,-0.000303339,0.006611817
2/24/2015,2015,2,24,2115.47998,40.281261,0.002758771,-0.001359031
2/25/2015,2015,2,25,2113.860107,40.189899,-0.000765724,-0.002268102
2/26/2015,2015,2,26,2110.73999,40.25386,-0.001476028,0.00159147
2/27/2015,2015,2,27,2104.5,40.061993,-0.002956304,-0.004766425
3/2/2015,2015,3,2,2117.389893,40.089405,0.006124919,0.00068424
3/3/2015,2015,3,3,2107.780029,39.541237,-0.004538542,-0.013673638
3/4/2015,2015,3,4,2098.530029,39.340244,-0.004388503,-0.005083124
3/5/2015,2015,3,5,2101.040039,39.385925,0.00119608,0.001161177
3/6/2015,2015,3,6,2071.26001,38.700706,-0.014173946,-0.01739756
3/9/2015,2015,3,9,2079.429932,39.14838,0.003944421,0.011567593
3/10/2015,2015,3,10,2044.160034,38.399216,-0.01696133,-0.019136526
3/11/2015,2015,3,11,2040.23999,38.353531,-0.00191768,-0.001189738
3/12/2015,2015,3,12,2065.949951,37.476471,0.01260144,-0.022867777
3/13/2015,2015,3,13,2053.399902,37.805367,-0.006074711,0.008776066
3/16/2015,2015,3,16,2081.189941,37.969818,0.013533671,0.004349938
3/17/2015,2015,3,17,2074.280029,38.097729,-0.003320174,0.003368755
3/18/2015,2015,3,18,2099.5,38.828625,0.012158422,0.019184766
3/19/2015,2015,3,19,2089.27002,38.636761,-0.004872579,-0.004941303
3/20/2015,2015,3,20,2108.100098,39.175793,0.009012755,0.013951273
3/23/2015,2015,3,23,2104.419922,39.157516,-0.001745731,-0.000466538
3/24/2015,2015,3,24,2091.5,39.194061,-0.006139422,0.000933282
3/25/2015,2015,3,25,2061.050049,37.87846,-0.014558906,-0.033566335
3/26/2015,2015,3,26,2056.149902,37.650059,-0.0023775,-0.006029839
3/27/2015,2015,3,27,2061.02002,37.43079,0.002368562,-0.005823869
3/30/2015,2015,3,30,2086.23999,37.421658,0.012236645,-0.00024397
3/31/2015,2015,3,31,2067.889893,37.147564,-0.008795775,-0.007324475
4/1/2015,2015,4,1,2059.689941,37.202381,-0.003965372,0.001475655
4/2/2015,2015,4,2,2066.959961,36.809528,0.003529667,-0.010559889
4/6/2015,2015,4,6,2080.620117,37.96069,0.006608815,0.031273479
4/7/2015,2015,4,7,2076.330078,37.942402,-0.002061904,-0.000481762
4/8/2015,2015,4,8,2081.899902,37.841911,0.002682533,-0.002648514
4/9/2015,2015,4,9,2091.179932,37.896729,0.004457481,0.001448605
4/10/2015,2015,4,10,2102.060059,38.115993,0.005202865,0.005785829
4/13/2015,2015,4,13,2092.429932,38.152542,-0.004581281,0.000958889
4/14/2015,2015,4,14,2095.840088,38.052044,0.001629759,-0.00263411
4/15/2015,2015,4,15,2106.629883,38.609344,0.005148196,0.014645731
4/16/2015,2015,4,16,2104.98999,38.51799,-0.000778444,-0.002366111
4/17/2015,2015,4,17,2081.179932,38.024628,-0.011311245,-0.012808612
4/20/2015,2015,4,20,2100.399902,39.203194,0.009235131,0.030994807
4/21/2015,2015,4,21,2097.290039,38.956524,-0.001480605,-0.006292089
4/22/2015,2015,4,22,2107.959961,39.276295,0.00508748,0.008208407
4/23/2015,2015,4,23,2112.929932,39.596054,0.002357716,0.008141272
4/24/2015,2015,4,24,2117.689941,43.734726,0.0022528,0.104522334
4/27/2015,2015,4,27,2108.919922,43.880901,-0.004141314,0.00334231
4/28/2015,2015,4,28,2114.76001,44.91328,0.002769232,0.023526841
4/29/2015,2015,4,29,2106.850098,44.821926,-0.003740336,-0.002034009
4/30/2015,2015,4,30,2085.51001,44.43821,-0.010128907,-0.008560899
5/1/2015,2015,5,1,2108.290039,44.456478,0.010923002,0.000411088
5/4/2015,2015,5,4,2114.48999,44.072769,0.002940749,-0.008631116
5/5/2015,2015,5,5,2089.459961,43.488049,-0.011837384,-0.013267149
5/6/2015,2015,5,6,2080.149902,42.282074,-0.004455725,-0.027731182
5/7/2015,2015,5,7,2088,42.665791,0.003773814,0.00907517
5/8/2015,2015,5,8,2116.100098,43.625092,0.013457901,0.022484079
5/11/2015,2015,5,11,2105.330078,43.277916,-0.005089561,-0.007958172
5/12/2015,2015,5,12,2099.120117,43.259651,-0.002949638,-0.00042204
5/13/2015,2015,5,13,2098.47998,43.515453,-0.000304955,0.005913178
5/14/2015,2015,5,14,2121.100098,44.511295,0.010779287,0.02288479
5/15/2015,2015,5,15,2122.72998,44.127586,0.000768414,-0.008620486
5/18/2015,2015,5,18,2129.199951,43.862637,0.003047948,-0.006004158
5/19/2015,2015,5,19,2127.830078,43.752285,-0.000643375,-0.002515854
5/20/2015,2015,5,20,2125.850098,43.752285,-0.000930516,0
5/21/2015,2015,5,21,2130.820068,43.605152,0.002337874,-0.003362864
5/22/2015,2015,5,22,2126.060059,43.126991,-0.002233886,-0.0109657
5/26/2015,2015,5,26,2104.199951,42.841934,-0.01028198,-0.006609712
5/27/2015,2015,5,27,2123.47998,43.779873,0.009162641,0.021893013
5/28/2015,2015,5,28,2120.790039,43.632744,-0.001266761,-0.003360654
5/29/2015,2015,5,29,2107.389893,43.09021,-0.006318469,-0.012434102
6/1/2015,2015,6,1,2111.72998,43.430428,0.002059461,0.007895483
6/2/2015,2015,6,2,2109.600098,43.145382,-0.001008596,-0.006563279
6/3/2015,2015,6,3,2114.070068,43.081013,0.002118871,-0.001491909
6/4/2015,2015,6,4,2095.840088,42.630428,-0.008623167,-0.010459016
6/5/2015,2015,6,5,2092.830078,42.428131,-0.001436183,-0.004745366
6/8/2015,2015,6,8,2079.280029,42.051117,-0.00647451,-0.008885944
6/9/2015,2015,6,9,2080.149902,41.977551,0.000418353,-0.001749442
6/10/2015,2015,6,10,2105.199951,42.860321,0.012042425,0.021029574
6/11/2015,2015,6,11,2108.860107,42.703983,0.001738626,-0.003647616
6/12/2015,2015,6,12,2094.110107,42.271805,-0.0069943,-0.010120321
6/15/2015,2015,6,15,2084.429932,41.821232,-0.004622572,-0.010658949
6/16/2015,2015,6,16,2096.290039,42.143066,0.005689856,0.007695469
6/17/2015,2015,6,17,2100.439941,42.271805,0.001979641,0.003054809
6/18/2015,2015,6,18,2121.23999,42.961472,0.009902711,0.016315059
6/19/2015,2015,6,19,2109.98999,42.391354,-0.005303502,-0.013270448
6/22/2015,2015,6,22,2122.850098,42.510891,0.006094867,0.002819844
6/23/2015,2015,6,23,2124.199951,42.216637,0.000635868,-0.00692185
6/24/2015,2015,6,24,2108.580078,41.968357,-0.007353297,-0.005881094
6/25/2015,2015,6,25,2102.310059,41.977551,-0.002973574,0.00021907
6/26/2015,2015,6,26,2101.48999,41.618927,-0.00039008,-0.008543233
6/29/2015,2015,6,29,2057.639893,40.800522,-0.020866194,-0.01966425
6/30/2015,2015,6,30,2063.110107,40.598217,0.002658489,-0.004958392
7/1/2015,2015,7,1,2077.419922,40.874092,0.00693604,0.006795249
7/2/2015,2015,7,2,2076.780029,40.82811,-0.000308023,-0.001124967
7/6/2015,2015,7,6,2068.76001,40.818909,-0.003861757,-0.000225359
7/7/2015,2015,7,7,2081.340088,40.736153,0.006080975,-0.002027394
7/8/2015,2015,7,8,2046.680054,40.680973,-0.016652749,-0.001354571
7/9/2015,2015,7,9,2051.310059,40.938461,0.002262203,0.006329445
7/10/2015,2015,7,10,2076.620117,41.021217,0.012338485,0.002021473
7/13/2015,2015,7,13,2099.600098,41.8764,0.011066049,0.020847334
7/14/2015,2015,7,14,2108.949951,41.949966,0.004453159,0.001756741
7/15/2015,2015,7,15,2107.399902,42.078697,-0.000734986,0.003068679
7/16/2015,2015,7,16,2124.290039,42.906292,0.008014681,0.019667791
7/17/2015,2015,7,17,2126.639893,42.869511,0.001106183,-0.00085724
7/20/2015,2015,7,20,2128.280029,43.145382,0.000771234,0.006435133
7/21/2015,2015,7,21,2119.209961,43.476418,-0.004261689,0.007672571
7/22/2015,2015,7,22,2114.149902,41.8764,-0.00238771,-0.036801974
7/23/2015,2015,7,23,2102.149902,42.400547,-0.00567604,0.012516525
7/24/2015,2015,7,24,2079.649902,42.244221,-0.010703328,-0.003686886
7/27/2015,2015,7,27,2067.639893,41.701679,-0.005775015,-0.012842987
7/28/2015,2015,7,28,2093.25,41.69249,0.012386154,-0.000220351
7/29/2015,2015,7,29,2108.570068,42.566055,0.007318795,0.020952574
7/30/2015,2015,7,30,2108.629883,43.108604,2.83676E-05,0.012746048
7/31/2015,2015,7,31,2103.840088,42.943081,-0.00227152,-0.003839674
8/3/2015,2015,8,3,2098.040039,43.044235,-0.002756887,0.002355537
8/4/2015,2015,8,4,2093.320068,43.7155,-0.002249705,0.015594771
8/5/2015,2015,8,5,2099.840088,43.752285,0.003114679,0.000841464
8/6/2015,2015,8,6,2083.560059,42.869511,-0.007752985,-0.020176638
8/7/2015,2015,8,7,2077.570068,42.979866,-0.002874883,0.002574207
8/10/2015,2015,8,10,2104.179932,43.5224,0.012808167,0.01262298
8/11/2015,2015,8,11,2084.070068,42.676407,-0.009557103,-0.019438105
8/12/2015,2015,8,12,2086.050049,42.979866,0.000950055,0.007110697
8/13/2015,2015,8,13,2083.389893,42.970665,-0.001275212,-0.000214077
8/14/2015,2015,8,14,2091.540039,43.218945,0.003911964,0.005777895
8/17/2015,2015,8,17,2102.439941,43.513199,0.005211424,0.006808449
8/18/2015,2015,8,18,2096.919922,43.753864,-0.00262553,0.005530851
8/19/2015,2015,8,19,2079.610107,43.14296,-0.008254877,-0.013962287
8/20/2015,2015,8,20,2035.72998,42.263615,-0.02110017,-0.02038212
8/21/2015,2015,8,21,1970.890015,39.866272,-0.031850965,-0.056723567
8/24/2015,2015,8,24,1893.209961,38.579666,-0.039413693,-0.032273045
8/25/2015,2015,8,25,1867.609985,37.459671,-0.013521995,-0.029030708
8/26/2015,2015,8,26,1940.51001,39.533051,0.039033859,0.055349659
8/27/2015,2015,8,27,1987.660034,40.634541,0.024297748,0.027862509
8/28/2015,2015,8,28,1988.869995,40.6623,0.000608736,0.000683138
8/31/2015,2015,8,31,1972.180054,40.282799,-0.00839167,-0.009332994
9/1/2015,2015,9,1,1913.849976,38.709255,-0.029576447,-0.03906243
9/2/2015,2015,9,2,1948.859985,40.134701,0.018292975,0.036824424
9/3/2015,2015,9,3,1951.130005,40.264301,0.001164794,0.003229126
9/4/2015,2015,9,4,1921.219971,39.440491,-0.015329596,-0.02046006
9/8/2015,2015,9,8,1969.410034,40.625278,0.025083053,0.030039864
9/9/2015,2015,9,9,1942.040039,39.866272,-0.01389756,-0.018683097
9/10/2015,2015,9,10,1952.290039,40.069916,0.005277955,0.005108178
9/11/2015,2015,9,11,1961.050049,40.245777,0.004487043,0.004388854
9/14/2015,2015,9,14,1953.030029,39.838512,-0.004089656,-0.010119447
9/15/2015,2015,9,15,1978.089966,40.708591,0.012831312,0.021840148
9/16/2015,2015,9,16,1995.310059,41.004784,0.008705414,0.007275933
9/17/2015,2015,9,17,1990.199951,40.9585,-0.00256106,-0.001128746
9/18/2015,2015,9,18,1958.030029,40.245777,-0.016164166,-0.017401101
9/21/2015,2015,9,21,1966.969971,40.828915,0.004565784,0.014489421
9/22/2015,2015,9,22,1942.73999,40.634541,-0.01231843,-0.004760695
9/23/2015,2015,9,23,1938.76001,40.606762,-0.002048643,-0.00068363
9/24/2015,2015,9,24,1932.23999,40.643791,-0.003362985,0.000911892
9/25/2015,2015,9,25,1931.339966,40.671562,-0.000465793,0.000683278
9/28/2015,2015,9,28,1881.77002,40.069916,-0.02566609,-0.014792793
9/29/2015,2015,9,29,1884.089966,40.208755,0.001232853,0.003464919
9/30/2015,2015,9,30,1920.030029,40.967751,0.019075556,0.018876386
10/1/2015,2015,10,1,1923.819946,41.291721,0.001973884,0.007907927
10/2/2015,2015,10,2,1951.359985,42.180313,0.014315289,0.021519859
10/5/2015,2015,10,5,1987.050049,43.161465,0.018289841,0.023260899
10/6/2015,2015,10,6,1979.920044,43.272541,-0.003588236,0.002573499
10/7/2015,2015,10,7,1995.829956,43.318817,0.008035634,0.001069408
10/8/2015,2015,10,8,2013.430054,43.920475,0.008818436,0.013889068
10/9/2015,2015,10,9,2014.890015,43.605762,0.000725111,-0.007165519
10/12/2015,2015,10,12,2017.459961,43.503944,0.001275477,-0.002334967
10/13/2015,2015,10,13,2003.689941,43.402126,-0.006825424,-0.002340431
10/14/2015,2015,10,14,1994.23999,43.207748,-0.004716274,-0.004478536
10/15/2015,2015,10,15,2023.859985,43.513195,0.014852774,0.007069265
10/16/2015,2015,10,16,2033.109985,43.976013,0.004570474,0.010636268
10/19/2015,2015,10,19,2033.660034,44.077824,0.000270546,0.002315148
10/20/2015,2015,10,20,2030.77002,44.216675,-0.00142109,0.003150133
10/21/2015,2015,10,21,2018.939941,43.689068,-0.005825415,-0.011932308
10/22/2015,2015,10,22,2052.51001,44.457325,0.016627572,0.017584651
10/23/2015,2015,10,23,2075.149902,48.937309,0.011030344,0.100770435
10/26/2015,2015,10,26,2071.179932,50.214668,-0.0019131,0.026101946
10/27/2015,2015,10,27,2065.889893,49.696312,-0.002554119,-0.010322801
10/28/2015,2015,10,28,2090.350098,49.964745,0.011840033,0.005401467
10/29/2015,2015,10,29,2089.409912,49.390865,-0.000449774,-0.011485699
10/30/2015,2015,10,30,2079.360107,48.724419,-0.004809877,-0.013493305
11/2/2015,2015,11,2,2104.050049,49.279785,0.011873817,0.011398104
11/3/2015,2015,11,3,2109.790039,50.122112,0.002728067,0.017092749
11/4/2015,2015,11,4,2102.310059,50.353508,-0.003545367,0.004616645
11/5/2015,2015,11,5,2099.929932,50.334995,-0.001132148,-0.000367661
11/6/2015,2015,11,6,2099.199951,50.834816,-0.000347622,0.009929891
11/9/2015,2015,11,9,2078.580078,50.131359,-0.009822729,-0.013838095
11/10/2015,2015,11,10,2081.719971,49.529709,0.001510595,-0.01200147
11/11/2015,2015,11,11,2075,49.659294,-0.003228086,0.002616309
11/12/2015,2015,11,12,2045.969971,49.35384,-0.013990375,-0.006150994
11/13/2015,2015,11,13,2023.040039,48.909542,-0.011207365,-0.009002299
11/16/2015,2015,11,16,2053.189941,49.770363,0.014903265,0.017600267
11/17/2015,2015,11,17,2050.439941,49.360348,-0.001339379,-0.008238136
11/18/2015,2015,11,18,2083.580078,50.180378,0.016162452,0.016613132
11/19/2015,2015,11,19,2081.23999,50.264259,-0.001123109,0.00167159
11/20/2015,2015,11,20,2089.169922,50.497215,0.003810196,0.004634625
11/23/2015,2015,11,23,2086.590088,50.497215,-0.001234861,0
11/24/2015,2015,11,24,2089.139893,50.553131,0.001221996,0.001107309
11/25/2015,2015,11,25,2088.870117,50.031288,-0.000129133,-0.010322664
11/27/2015,2015,11,27,2090.110107,50.254925,0.000593618,0.004469943
11/30/2015,2015,11,30,2080.409912,50.646305,-0.004640997,0.007787893
12/1/2015,2015,12,1,2102.629883,51.457031,0.010680574,0.016007604
12/2/2015,2015,12,2,2079.51001,51.447712,-0.010995693,-0.000181103
12/3/2015,2015,12,3,2049.620117,50.506531,-0.014373527,-0.018293933
12/4/2015,2015,12,4,2091.689941,52.099998,0.020525669,0.031549722
12/7/2015,2015,12,7,2077.070068,52.006817,-0.006989503,-0.001788503
12/8/2015,2015,12,8,2063.590088,51.988182,-0.006489901,-0.000358318
12/9/2015,2015,12,9,2047.619995,51.233383,-0.007738985,-0.014518665
12/10/2015,2015,12,10,2052.22998,51.503613,0.002251387,0.005274491
12/11/2015,2015,12,11,2012.369995,50.376076,-0.019422767,-0.021892386
12/14/2015,2015,12,14,2021.939941,51.382481,0.00475556,0.019977836
12/15/2015,2015,12,15,2043.410034,51.438385,0.010618561,0.001087997
12/16/2015,2015,12,16,2073.070068,52.305008,0.014514969,0.016847788
12/17/2015,2015,12,17,2041.890015,51.904312,-0.015040521,-0.007660758
12/18/2015,2015,12,18,2005.550049,50.441303,-0.01779722,-0.028186656
12/21/2015,2015,12,21,2021.150024,51.093605,0.007778402,0.012931902
12/22/2015,2015,12,22,2038.969971,51.578163,0.008816736,0.009483731
12/23/2015,2015,12,23,2064.290039,52.016132,0.012418068,0.008491365
12/24/2015,2015,12,24,2060.98999,51.876358,-0.001598636,-0.002687128
12/28/2015,2015,12,28,2056.5,52.137276,-0.00217856,0.005029613
12/29/2015,2015,12,29,2078.360107,52.696388,0.010629763,0.010723844
12/30/2015,2015,12,30,2063.360107,52.472748,-0.007217229,-0.004243934
12/31/2015,2015,12,31,2043.939941,51.69931,-0.009411913,-0.014739804
1/4/2016,2016,1,4,2012.660034,51.065639,-0.015303731,-0.012256856
1/5/2016,2016,1,5,2016.709961,51.298611,0.002012226,0.004562207
1/6/2016,2016,1,6,1990.26001,50.366753,-0.013115397,-0.018165365
1/7/2016,2016,1,7,1943.089966,48.614864,-0.023700443,-0.034782647
1/8/2016,2016,1,8,1922.030029,48.763962,-0.010838375,0.003066922
1/11/2016,2016,1,11,1923.670044,48.736,0.000853272,-0.000573415
1/12/2016,2016,1,12,1938.680054,49.183296,0.007802799,0.009177938
1/13/2016,2016,1,13,1890.280029,48.120983,-0.024965453,-0.021599061
1/14/2016,2016,1,14,1921.839966,49.490814,0.016695906,0.028466397
1/15/2016,2016,1,15,1880.329956,47.515282,-0.021599098,-0.039917145
1/19/2016,2016,1,19,1881.329956,47.114582,0.000531822,-0.008433076
1/20/2016,2016,1,20,1859.329956,47.328907,-0.011693855,0.004549016
1/21/2016,2016,1,21,1868.98999,47.040028,0.005195438,-0.006103648
1/22/2016,2016,1,22,1906.900024,48.726696,0.020283701,0.035856016
1/25/2016,2016,1,25,1877.079956,48.260765,-0.015637982,-0.00956213
1/26/2016,2016,1,26,1903.630005,48.614864,0.014144336,0.007337202
1/27/2016,2016,1,27,1882.949951,47.72961,-0.010863484,-0.018209534
1/28/2016,2016,1,28,1893.359985,48.512363,0.005528577,0.016399736
1/29/2016,2016,1,29,1940.23999,51.335884,0.024760217,0.058202092
2/1/2016,2016,2,1,1939.380005,50.981773,-0.000443236,-0.006897923
2/2/2016,2016,2,2,1903.030029,49.388306,-0.018743091,-0.031255621
2/3/2016,2016,2,3,1912.530029,48.605545,0.004992039,-0.015849116
2/4/2016,2016,2,4,1915.449951,48.456451,0.001526733,-0.003067428
2/5/2016,2016,2,5,1880.050049,46.74184,-0.018481246,-0.035384577
2/8/2016,2016,2,8,1853.439941,46.042942,-0.014153936,-0.0149523
2/9/2016,2016,2,9,1852.209961,45.92181,-0.00066362,-0.002630848
2/10/2016,2016,2,10,1851.859985,46.322506,-0.000188951,0.008725614
2/11/2016,2016,2,11,1829.079956,46.303867,-0.012301162,-0.000402375
2/12/2016,2016,2,12,1864.780029,47.058666,0.019518049,0.016300993
2/16/2016,2016,2,16,1895.579956,47.950283,0.016516654,0.018946925
2/17/2016,2016,2,17,1926.819946,49.198555,0.016480439,0.026032631
2/18/2016,2016,2,18,1917.829956,48.982681,-0.004665714,-0.004387812
2/19/2016,2016,2,19,1917.780029,48.635426,-2.60331E-05,-0.007089342
2/22/2016,2016,2,22,1945.5,49.414413,0.014454197,0.016016864
2/23/2016,2016,2,23,1921.27002,48.034756,-0.012454372,-0.027920133
